@relation example1

@attribute name string
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric

@data
'sample26',3.032564e+001,3.332942e+001,3.057232e+001,2.169577e+001,1.006721e+001,5.114465e+000,-4.033117e+000,-8.896394e+000,-7.345291e+000,-1.660406e+000,-3.896681e+000,-2.693288e-001,2.730508e+000,4.265529e+000
'sample26',2.653834e+001,3.301557e+001,3.151824e+001,2.248793e+001,1.351510e+001,8.456079e+000,4.436220e-001,-6.402527e+000,-5.049297e+000,-3.314225e-001,-3.378875e+000,-1.587841e+000,-5.552204e-002,7.657380e-001
'sample26',2.080988e+001,3.176307e+001,2.892605e+001,2.467991e+001,2.002537e+001,1.559514e+001,9.658495e+000,-4.985867e-001,-2.712437e+000,-2.960520e+000,-4.923286e-001,-2.011960e+000,5.755207e-001,-1.395554e-001
'sample26',1.439931e+001,2.763384e+001,2.638435e+001,1.991619e+001,1.777501e+001,1.823120e+001,1.529667e+001,2.097217e+000,-7.610517e-001,-9.702094e-001,6.904839e-001,-3.493205e+000,8.056185e-001,-4.349950e-001
'sample26',7.382790e+000,2.088305e+001,2.174969e+001,1.869542e+001,1.550291e+001,1.880869e+001,1.686624e+001,5.125834e+000,1.779583e+000,-6.654121e-001,3.763765e+000,4.433996e+000,2.399870e+000,3.757272e+000
'sample26',1.947315e+000,1.359219e+001,1.783022e+001,1.501545e+001,1.381804e+001,1.358351e+001,8.961075e+000,3.965466e+000,5.015796e+000,5.492619e+000,6.781858e+000,8.105065e+000,4.385718e+000,3.282918e+000
'sample27',-1.097016e+000,1.247683e+001,1.562008e+001,1.286642e+001,1.032548e+001,4.854795e+000,7.098110e+000,6.471599e+000,1.736583e+001,7.466331e+000,9.543573e+000,3.120612e+000,-1.179291e+000,2.129326e+000
'sample27',2.154390e+000,1.202385e+001,1.141178e+001,1.189716e+001,1.311185e+001,5.850532e+000,2.859387e+000,6.061235e+000,1.780218e+001,1.012525e+001,1.234635e+001,2.429877e+000,4.881690e+000,3.386324e+000
'sample27',6.955808e+000,1.349846e+001,1.057615e+001,1.832813e+001,2.311006e+001,8.006641e+000,-3.252682e+000,4.868577e+000,1.855869e+001,1.075957e+001,1.371080e+001,-4.783459e-001,9.094428e+000,8.171629e+000
'sample27',8.118106e+000,1.531468e+001,1.448490e+001,2.115701e+001,2.603526e+001,1.166265e+001,1.630917e-001,6.551163e+000,2.125422e+001,1.636033e+001,1.281713e+001,1.917483e+000,9.607480e+000,1.005636e+001
'sample27',5.863619e+000,1.700452e+001,1.696484e+001,1.983863e+001,2.420141e+001,1.555955e+001,6.971146e+000,4.248123e+000,1.667425e+001,1.582399e+001,1.247781e+001,3.073676e+000,7.359896e+000,9.806540e+000
'sample27',2.268588e+000,1.613489e+001,1.516337e+001,1.019408e+001,1.701432e+001,1.766564e+001,1.375933e+001,1.079948e+001,1.711471e+001,1.369896e+001,1.459522e+001,7.402171e+000,5.539153e+000,5.660171e+000
'sample27',-3.634064e-002,6.659644e+000,1.738435e+001,1.638349e-001,1.545017e+001,1.810701e+001,6.999768e+000,8.845963e+000,1.260415e+001,9.590764e+000,1.408423e+001,5.225799e+000,5.377798e+000,5.501629e+000
'sample27',-2.035868e+000,-2.169301e+000,2.096141e+001,-8.053980e+000,1.547371e+001,1.566089e+001,1.646006e+000,7.921872e+000,9.266450e+000,5.105865e+000,1.614641e+001,3.403013e+000,3.746585e+000,6.596952e+000
'sample27',-6.186123e+000,-4.569784e+000,3.082236e+001,-1.380956e+001,1.304276e+001,1.301463e+001,-1.747009e+000,-1.020025e+000,1.935236e+000,6.676080e+000,1.563577e+001,-2.678785e+000,4.095522e+000,9.347675e+000
'sample27',-1.168373e+001,-5.312584e+000,3.314968e+001,-1.059460e+001,1.002248e+001,9.889235e+000,1.458731e+000,-5.629563e+000,1.901974e+000,6.250685e+000,1.864821e+001,-4.159707e+000,6.632521e+000,1.166607e+001
'sample27',-1.480460e+001,-6.994556e+000,3.448459e+001,-8.723203e+000,4.064111e+000,6.347763e+000,7.137320e+000,-9.004003e+000,1.881662e+000,1.102010e+001,1.500737e+001,-9.313206e+000,8.431422e+000,1.241158e+001
'sample27',-1.426669e+001,-1.414397e+001,2.991090e+001,-7.607279e+000,1.779935e+000,8.661553e-001,7.339176e+000,-1.570464e+001,-8.154777e-001,1.399832e+001,1.676578e+001,-8.060084e+000,4.046777e+000,6.806114e+000
'sample27',-1.018969e+001,-1.151163e+001,2.623714e+001,-7.078174e+000,1.827660e+000,-3.902606e+000,2.792824e+000,-2.085977e+001,-4.724530e+000,1.645896e+001,1.156133e+001,-1.069138e+001,5.505562e-002,4.064630e+000
'sample27',-3.203082e+000,-1.484818e+000,3.109932e+001,-4.616791e-001,6.067953e+000,-1.127914e+000,4.733616e+000,-2.053589e+001,-1.067449e+001,1.263565e+001,1.301393e+001,-8.937525e+000,-1.719145e+000,4.555849e-001
'sample27',6.461268e+000,1.026064e+001,4.028326e+001,6.012476e+000,5.690237e+000,-2.134671e+000,5.882186e+000,-1.325674e+001,-1.452504e+001,3.360960e+000,1.610365e+001,-9.683986e+000,2.361349e-001,4.928180e+000
'sample27',1.612718e+001,1.730083e+001,5.022261e+001,1.176919e+001,7.353370e-001,-2.579286e+000,5.440701e+000,-6.438499e+000,-1.623373e+001,-4.504725e+000,1.938425e+001,-1.040047e+000,8.415916e-002,6.138311e+000
'sample27',2.098977e+001,1.972668e+001,5.316249e+001,1.569968e+001,-2.303921e+000,-1.037400e+001,-3.884162e+000,-6.790523e+000,-8.191579e+000,-3.831324e+000,2.085287e+001,3.720542e+000,-2.489736e+000,1.034854e+001
'sample27',2.090743e+001,2.023268e+001,4.865464e+001,1.930272e+001,1.579754e+000,-9.526769e+000,-6.997870e+000,-9.987521e+000,-1.287369e+000,8.391412e-001,1.573334e+001,9.831483e+000,-1.202583e+000,6.310666e+000
'sample27',1.836490e+001,2.146879e+001,4.221060e+001,2.109863e+001,1.015733e+001,-8.261384e+000,-5.508806e+000,-8.908217e+000,7.887890e+000,4.465617e+000,1.141214e+001,5.873971e+000,8.705403e-001,3.405175e+000
'sample27',1.677619e+001,1.996641e+001,3.776049e+001,2.013764e+001,1.484879e+001,-6.741501e+000,-8.221346e+000,-2.945058e+000,1.315709e+001,2.750980e+000,5.546911e+000,6.853419e+000,4.835175e+000,-8.632745e-001
'sample27',1.849529e+001,1.927649e+001,3.336425e+001,1.597568e+001,1.400681e+001,-6.237289e+000,-1.030247e+001,-1.269926e-001,1.642237e+001,3.371673e+000,8.790252e-001,4.994102e+000,7.074973e+000,2.312948e+000
'sample27',2.331552e+001,1.835158e+001,2.905936e+001,1.259757e+001,9.864486e+000,-6.832146e+000,-1.153217e+001,-1.644073e+000,1.417790e+001,2.802867e+000,3.916617e+000,6.300045e+000,5.304937e+000,2.934017e+000
'sample27',2.817139e+001,1.774625e+001,2.239454e+001,1.092579e+001,5.533903e+000,-4.038670e+000,-1.249498e+001,-4.022458e+000,1.268257e+001,3.288998e+000,8.029473e+000,3.461331e+000,6.815943e+000,3.157804e+000
'sample27',3.027867e+001,1.617350e+001,1.915949e+001,1.029826e+001,2.534742e+000,-8.403091e-001,-1.670243e+001,-4.609081e+000,1.649836e+001,2.879050e+000,1.275512e+001,-4.587696e-001,6.976588e+000,2.741997e+000
'sample27',3.020473e+001,1.559047e+001,2.003946e+001,7.366442e+000,1.284142e+000,2.703448e+000,-2.311352e+001,-4.289994e+000,2.175527e+001,8.012703e+000,1.066428e+001,-6.042947e+000,1.127115e+001,2.385962e+000
'sample27',2.915611e+001,1.967032e+001,2.234763e+001,8.452249e-001,3.389929e+000,1.696535e+000,-2.314361e+001,-5.227086e+000,2.031838e+001,1.141274e+001,8.870069e+000,-4.516998e+000,1.051194e+001,1.301170e+000
'sample27',2.407706e+001,2.255419e+001,2.623211e+001,-2.206419e-001,1.200957e+001,-6.914319e+000,-2.335542e+001,1.977859e+000,1.826003e+001,1.081513e+001,3.936054e+000,-2.334610e+000,1.230079e+001,-2.830806e-001
'sample27',1.610941e+001,2.519817e+001,2.765444e+001,-1.945796e-001,2.474432e+001,-1.320105e+001,-2.226460e+001,1.050743e+001,1.333968e+001,5.176110e+000,6.073898e+000,8.407278e-001,1.095622e+001,-3.570028e-001
'sample27',8.150021e+000,2.416857e+001,2.731425e+001,5.842638e+000,3.375736e+001,-1.330550e+001,-1.759423e+001,1.880242e+001,1.618337e+001,2.630369e+000,7.354950e+000,5.340776e+000,1.531626e+001,-6.223297e-002
'sample27',2.758138e+000,1.441448e+001,2.209564e+001,2.950765e+000,3.081088e+001,-1.117469e+001,-1.153558e+001,8.515826e+000,1.004840e+001,4.177984e+000,1.147792e+001,6.323961e+000,1.809945e+001,3.113765e+000
'sample27',2.192302e+000,8.250422e+000,1.602532e+001,-1.669765e+000,2.434786e+001,-1.144605e+001,-5.130789e+000,6.203184e-001,7.915312e+000,6.010730e+000,6.980786e+000,8.203224e+000,1.961727e+001,3.861127e+000
'sample27',1.053906e+001,5.312867e+000,1.168622e+001,-1.242514e+001,1.730914e+001,-1.488651e+001,-1.219130e+001,-1.149700e+001,4.590245e+000,1.099671e+001,3.661071e+000,-1.420437e+000,1.369825e+001,6.705473e+000
'sample27',2.261005e+001,6.869415e+000,9.856000e+000,-1.936455e+001,1.097294e+001,-8.538072e+000,-2.594995e+001,-9.336644e+000,8.019832e+000,1.773951e+001,4.694617e+000,-9.763706e+000,1.357388e+001,-6.712363e-001
'sample27',3.330474e+001,5.505787e+000,3.144765e+000,-2.267386e+001,3.707865e+000,-5.774009e-001,-3.834694e+001,-9.917270e+000,1.012023e+001,2.705360e+001,7.324766e+000,-1.913113e+001,1.374343e+001,-7.241657e+000
'sample27',3.587668e+001,-6.609861e-002,2.104207e+000,-2.670589e+001,-3.002623e-001,1.113551e+001,-4.174305e+001,-7.752107e+000,9.722194e+000,2.940237e+001,1.251469e+001,-1.965812e+001,1.448521e+001,-1.554225e+001
'sample27',3.738155e+001,1.500055e+000,1.977962e+000,-2.994568e+001,-2.584213e+000,1.818057e+001,-3.233262e+001,-1.101219e+001,5.432020e+000,3.013624e+001,1.229414e+001,-1.458557e+001,8.640115e+000,-1.709114e+001
'sample27',3.708102e+001,2.792583e+000,9.597680e+000,-2.656590e+001,-1.810349e+000,2.418556e+001,-2.132903e+001,-1.847910e+001,5.820255e+000,2.774453e+001,1.455007e+001,-1.118701e+001,4.712963e+000,-1.449347e+001
'sample27',3.109367e+001,1.069526e+001,1.236411e+001,-1.301317e+001,1.410347e+000,2.426269e+001,-9.192409e+000,-1.462250e+001,9.576193e+000,2.034319e+001,1.029305e+001,-9.202294e+000,4.104924e+000,-7.820801e+000
'sample27',1.908455e+001,1.194434e+001,1.331915e+001,2.724523e+000,1.125833e+001,1.466945e+001,-2.830183e+000,-4.904420e+000,1.818070e+001,1.844216e+001,1.138145e+001,-7.186716e+000,3.585286e+000,-1.122113e+000
'sample27',4.899659e+000,8.631680e+000,1.128058e+001,7.069904e+000,1.603183e+001,7.899122e+000,-6.314240e-002,6.986708e+000,1.962738e+001,1.071704e+001,7.668577e+000,-5.522506e-001,2.790897e+000,5.663186e+000
'sample27',-6.633827e+000,-8.911785e-002,8.758199e+000,4.765428e+000,2.484722e+001,3.693248e+000,-3.606133e+000,9.194014e+000,2.004806e+001,7.967087e+000,8.477403e+000,5.596701e+000,-1.701933e+000,6.875173e+000
'sample27',-1.020910e+001,-8.207414e-001,1.106327e+001,3.098216e+000,3.212495e+001,1.331417e+001,-8.289947e+000,7.866800e+000,1.702899e+001,-2.970671e-001,1.010889e+001,8.549529e+000,-1.859484e+000,6.491436e+000
'sample27',-1.211013e+001,9.622092e-001,1.483610e+001,2.439117e+000,4.495456e+001,1.695570e+001,-1.434391e+001,7.471838e+000,1.926579e+001,6.098890e+000,1.598913e+001,4.457914e+000,2.776575e-001,4.948905e+000
'sample27',-1.040191e+001,4.025991e+000,1.627813e+001,-2.123872e+000,4.050593e+001,1.755631e+001,-9.902934e+000,7.321732e+000,1.540055e+001,1.187259e+001,1.980443e+001,5.194637e+000,6.625051e+000,3.798352e+000
'sample27',-1.204643e+001,2.164328e+000,1.079130e+001,-1.094571e+001,3.160121e+001,9.142612e+000,-4.381058e+000,4.477504e+000,1.327717e+001,1.633837e+001,1.472520e+001,2.140650e+000,8.346908e+000,2.178955e+000
'sample27',-1.276618e+001,1.309368e+000,8.464849e+000,-1.801775e+001,2.030481e+001,3.087298e-002,6.021923e-001,4.547122e+000,5.652778e+000,1.443466e+001,9.404296e+000,4.911099e+000,6.320902e+000,-9.828153e-002
'sample27',-3.547812e+000,4.703699e+000,1.309209e+001,-1.153213e+001,1.903904e+001,-8.345643e+000,-2.333571e+000,7.919298e+000,2.274496e+000,7.711881e+000,-1.037353e+000,-2.696160e+000,5.000347e+000,-2.163014e-001
'sample27',1.123806e+001,3.447175e+000,2.487313e+001,-4.854833e+000,1.297671e+001,-9.709595e+000,-8.516776e+000,1.415086e+001,-3.489669e+000,4.545079e+000,6.324288e-001,-7.728394e+000,6.820471e+000,-5.314874e-001
'sample27',2.962303e+001,6.742904e-001,3.151363e+001,3.105747e+000,5.063326e+000,-5.078857e+000,-1.594377e+001,1.787669e+001,-7.512408e+000,2.553552e+000,3.838442e+000,-1.619771e+001,8.648060e+000,-6.617394e-001
'sample27',3.900025e+001,-7.240757e+000,2.968589e+001,3.674517e-001,6.633146e-001,4.608300e+000,-2.383411e+001,1.343730e+001,-7.218593e+000,4.925831e+000,1.107185e+001,-1.533851e+001,4.324725e+000,-8.835540e-001
'sample27',4.249604e+001,-7.929470e+000,2.524113e+001,-6.260275e-001,4.052998e+000,1.424029e+001,-2.708703e+001,5.036237e+000,-1.764967e+000,-1.769395e+000,1.544771e+001,-1.076322e+001,-4.073627e+000,7.334867e-001
'sample27',4.250225e+001,-1.050989e+000,2.232814e+001,5.430669e+000,9.838218e+000,2.032425e+001,-1.687895e+001,-4.153369e+000,-4.726368e+000,-1.141812e+001,1.824230e+001,-5.441838e+000,-6.497661e+000,7.550948e-001
'sample27',3.931356e+001,1.035363e+001,2.687156e+001,1.267394e+001,1.219180e+001,1.930643e+001,-6.379748e+000,-1.086787e+001,-1.020125e+001,-1.040727e+001,1.961156e+001,-3.942419e+000,-2.583017e+000,2.797540e-001
'sample27',3.552021e+001,2.057239e+001,2.956691e+001,2.278528e+001,1.810792e+001,1.490644e+001,9.343136e-001,-1.646295e+001,-2.139265e+001,-5.480516e+000,1.611355e+001,-4.806217e+000,1.210939e+000,1.688978e+000
'sample27',2.955073e+001,2.494696e+001,3.205793e+001,2.131110e+001,2.082790e+001,1.310041e+001,1.662621e+000,-1.602118e+001,-2.189042e+001,3.932227e+000,1.751855e+001,-2.796719e+000,2.518797e+000,4.805077e+000
'sample27',2.472565e+001,2.142146e+001,2.449508e+001,1.568492e+001,1.957934e+001,6.838636e+000,3.590174e+000,-1.258785e+001,-1.948253e+001,5.654748e-001,1.801718e+001,-2.742504e+000,8.754706e-001,4.412359e+000
'sample27',2.034781e+001,1.688044e+001,1.775706e+001,1.380237e+001,1.465943e+001,8.127277e+000,8.993002e+000,-2.943241e+000,-1.642193e+001,-5.701967e+000,1.558322e+001,-3.652589e+000,3.424420e+000,3.593586e+000
'sample27',1.313016e+001,8.858876e+000,1.329402e+001,9.834210e+000,1.144667e+001,5.470092e+000,7.576787e+000,8.834665e-001,-6.924324e+000,-1.099855e+001,3.997827e+000,-2.977264e+000,5.419388e+000,3.188951e+000
'sample27',6.043683e+000,-1.807893e-001,1.369774e+001,1.359500e+001,1.497914e+001,1.405074e+001,9.462039e+000,8.450535e+000,3.071096e+000,-1.111858e+001,6.918483e-001,-3.790547e+000,5.092123e+000,3.389306e+000
'sample27',1.482421e+000,-1.098034e+001,1.311855e+001,1.159717e+001,1.399860e+001,1.309684e+001,2.500006e+000,8.147391e+000,1.528837e+001,-1.255642e+000,-9.028327e-001,2.033561e+000,5.116351e+000,1.916072e+000
'sample27',1.967613e+000,-1.783167e+001,1.177406e+001,1.358762e+001,6.700346e+000,1.106406e+001,-9.365012e-001,1.053577e+001,2.323806e+001,3.780674e+000,-2.528559e-001,4.450763e+000,4.590355e+000,-3.055765e-001
'sample27',2.408428e+000,-1.796326e+001,1.946818e+001,1.417192e+001,-8.949808e-002,1.104458e+001,-7.968028e+000,6.739407e+000,2.554636e+001,4.191224e+000,-4.098823e-001,1.288111e+001,5.355882e+000,-1.995358e+000
'sample27',3.445192e+000,-8.477233e+000,3.310541e+001,1.627238e+001,-4.973456e+000,1.157309e+001,-8.392895e+000,3.962856e+000,2.201011e+001,1.421716e+000,2.630841e+000,1.159566e+001,3.123792e+000,-1.849808e+000
'sample27',1.134120e+001,1.458492e+000,3.585386e+001,1.396647e+001,-1.405058e-001,8.449163e+000,-1.203408e+001,4.902870e+000,1.459997e+001,-5.345027e-002,8.384953e+000,7.081165e+000,5.213752e+000,-4.912088e+000
'sample27',2.297386e+001,8.716830e+000,2.882634e+001,5.852888e+000,-4.391361e+000,5.169027e+000,-1.727023e+001,1.107746e+001,7.888329e+000,2.615584e+000,1.022613e+001,-8.004004e+000,1.263740e+001,-7.825367e+000
'sample27',3.159023e+001,9.660672e+000,1.673408e+001,-5.667007e+000,-6.695791e+000,9.671921e-001,-1.591304e+001,1.818144e+001,7.218674e+000,7.242271e+000,4.800009e+000,-1.514806e+001,1.858763e+001,-1.353424e+001
'sample27',3.376804e+001,8.001302e+000,1.370650e+001,-7.875722e+000,-1.035772e+001,2.795927e+000,-1.493045e+001,2.257124e+001,7.207428e+000,1.058259e+001,-6.825191e-001,-2.106277e+001,1.997636e+001,-1.608040e+001
'sample27',3.293585e+001,5.967390e+000,1.548965e+001,-1.027038e+001,-6.932703e+000,1.010637e+000,-1.366927e+001,2.579484e+001,2.794917e+000,1.855027e+001,-1.165634e+001,-1.594186e+001,1.765242e+001,-1.567991e+001
'sample27',3.239666e+001,4.964825e+000,1.487377e+001,-9.974338e+000,-2.925875e+000,2.813169e+000,-1.808331e+001,2.840449e+001,7.572755e-001,2.005280e+001,-1.444970e+001,-1.434606e+001,1.644039e+001,-1.284552e+001
'sample27',3.287772e+001,4.273016e+000,1.786502e+001,-1.281124e+001,5.195237e+000,-3.632751e+000,-1.453169e+001,2.541205e+001,-3.881057e+000,2.652178e+001,-1.989318e+001,-8.784406e+000,1.194395e+001,-8.527764e+000
'sample27',3.246259e+001,4.845383e+000,1.887795e+001,-1.000577e+001,1.456796e+001,-1.220011e+001,-1.107712e+001,1.864534e+001,-3.044597e+000,2.327492e+001,-1.552389e+001,-4.756449e+000,1.033749e+001,-7.785862e+000
'sample27',2.574520e+001,7.707989e+000,2.281966e+001,-2.053662e+000,2.146129e+001,-2.473740e+001,2.445774e-001,8.289795e+000,-4.978557e-001,1.880763e+001,-1.297036e+001,3.226077e+000,6.647372e+000,-6.224712e+000
'sample27',1.385652e+001,1.040113e+001,2.142168e+001,1.440010e+001,2.590560e+001,-2.330746e+001,7.222112e+000,2.259740e+000,6.337244e+000,9.670379e+000,-5.317569e+000,5.342129e+000,7.844813e-001,-9.835639e+000
'sample27',1.080355e+000,1.039588e+001,1.610203e+001,2.849465e+001,3.086553e+001,-2.156638e+001,1.399295e+001,3.586539e+000,1.431733e+001,1.375066e+000,-3.558096e+000,8.539642e+000,-4.688213e+000,-4.753254e+000
'sample27',-2.063188e+000,1.042072e+001,1.132380e+001,3.086411e+001,3.168244e+001,-1.154182e+001,1.514379e+001,1.094026e+001,2.072693e+001,-2.583919e+000,-4.246422e+000,5.030488e+000,-4.770491e+000,-6.820304e-001
'sample27',-6.491342e+000,1.454400e+001,8.824149e+000,2.638927e+001,2.680933e+001,-2.058031e+000,1.493836e+001,1.039048e+001,1.826003e+001,-2.892951e+000,-6.104450e+000,3.265760e+000,-2.688313e-001,3.488696e+000
'sample27',-9.547653e+000,1.396865e+001,-1.103083e-003,1.356766e+001,1.558205e+001,6.945068e+000,1.302033e+001,2.207394e+000,1.429476e+001,-2.376971e+000,6.590691e-001,1.986517e+000,2.147888e+000,3.036360e+000
'sample27',-1.743455e+001,1.164069e+001,-1.012768e+001,6.360060e+000,8.537807e+000,1.016846e+001,7.977003e+000,-4.365478e+000,7.247267e+000,8.174476e-001,9.119153e+000,6.699065e+000,4.054928e+000,2.689066e+000
'sample27',-2.450173e+001,9.644197e+000,-1.945382e+001,1.848161e+000,7.306769e+000,8.989957e+000,6.147531e+000,-6.031191e+000,7.854373e+000,6.217208e-001,1.559508e+001,1.026081e+001,4.547495e+000,2.589355e+000
'sample27',-3.186693e+001,1.842733e+001,-2.021480e+001,4.160227e+000,9.463590e+000,5.761581e+000,8.441209e+000,-3.046892e+000,1.012794e+001,1.605841e+000,1.538449e+001,1.089042e+001,1.023861e+001,2.382998e+000
'sample27',-3.700931e+001,2.450720e+001,-2.070766e+001,4.490963e+000,1.244843e+001,1.668733e+000,1.425336e+001,-1.197458e+000,1.457231e+001,2.164559e-001,9.666199e+000,9.392579e+000,1.143111e+001,-2.220546e-001
'sample27',-3.807113e+001,2.638616e+001,-2.278075e+001,-4.386163e-001,1.330000e+001,-2.261009e+000,1.953996e+001,1.157056e-001,1.818686e+001,7.144320e+000,7.028080e+000,1.025850e+001,1.580907e+001,-9.443581e-001
'sample27',-3.420869e+001,2.313513e+001,-2.181257e+001,-4.798049e+000,1.027831e+001,-7.512369e+000,1.848288e+001,-5.701132e+000,1.216984e+001,9.745068e+000,2.177048e+000,7.445193e+000,1.129566e+001,-6.187069e+000
'sample27',-3.053593e+001,1.998454e+001,-1.749199e+001,-7.589561e+000,6.359012e+000,-1.548925e+001,1.494034e+001,-9.635821e+000,9.611434e+000,1.069849e+001,5.951037e+000,8.925849e+000,1.406388e+001,-6.617486e+000
'sample27',-1.809635e+001,2.320757e+001,-2.997606e+000,-5.404754e+000,1.122796e+001,-2.128045e+001,7.845380e+000,-6.352842e+000,5.985799e+000,1.419141e+000,-2.198662e+000,3.917530e+000,1.151201e+001,-5.490646e+000
'sample27',-1.121028e+000,2.478034e+001,8.799820e+000,-4.400316e+000,1.188403e+001,-2.116286e+001,5.408574e+000,-2.955783e+000,1.189293e+001,3.228970e+000,-6.295133e+000,5.271578e+000,1.378588e+001,-3.614239e+000
'sample27',1.842406e+001,2.259475e+001,1.641564e+001,-6.301448e+000,1.256520e+001,-1.269695e+001,-3.991259e+000,4.419456e+000,1.075593e+001,1.133318e+001,-1.743941e+001,-9.460647e-001,1.282301e+001,-6.780983e+000
'sample27',2.995534e+001,1.415636e+001,1.459587e+001,-1.304717e+001,2.263417e+000,-4.673977e+000,-1.082295e+001,1.060266e+001,6.151634e+000,2.114850e+001,-1.543987e+001,-1.362647e+000,1.528152e+001,-1.086315e+001
'sample27',3.274414e+001,3.412793e+000,1.491295e+001,-1.919234e+001,2.156593e+000,2.798638e+000,-1.456758e+001,1.893467e+001,3.700049e-001,2.568713e+001,-1.625980e+001,-4.999782e+000,1.650888e+001,-1.324451e+001
'sample27',3.347755e+001,-4.179808e+000,1.458646e+001,-2.363085e+001,6.429169e+000,5.680169e+000,-1.388198e+001,2.210557e+001,1.632314e+000,2.306121e+001,-1.749717e+001,-4.000319e+000,1.518232e+001,-1.296372e+001
'sample27',3.514902e+001,-1.095733e+001,1.503541e+001,-2.564008e+001,8.313596e+000,1.043105e+001,-1.525055e+001,2.024920e+001,6.878306e+000,2.089229e+001,-1.879016e+001,-5.251999e+000,1.551646e+001,-1.108594e+001
'sample27',3.667835e+001,-1.408208e+001,1.498875e+001,-2.147725e+001,6.124721e+000,1.233399e+001,-1.322824e+001,1.889392e+001,9.959764e+000,1.647285e+001,-1.963494e+001,-3.558899e+000,1.176504e+001,-5.914499e+000
'sample27',3.785678e+001,-1.205619e+001,1.460255e+001,-1.429249e+001,6.582722e+000,9.302678e+000,-5.784879e+000,1.605577e+001,6.756454e+000,1.376373e+001,-1.940900e+001,-3.163144e+000,1.066677e+001,-3.501092e+000
'sample27',3.678118e+001,-3.918015e+000,1.710402e+001,-1.193481e+001,8.963260e+000,2.954049e+000,3.367397e+000,1.713898e+001,3.802883e+000,5.732969e+000,-2.069695e+001,3.487823e+000,5.673157e+000,-4.564173e-001
'sample27',3.471163e+001,3.089620e+000,2.172800e+001,-1.340366e+001,1.511538e+001,-1.282679e-001,1.936822e+000,1.922961e+001,3.668983e+000,2.843192e+000,-2.253038e+001,2.931584e+000,8.787252e+000,6.201267e-002
'sample27',3.189190e+001,8.987499e+000,2.885413e+001,-1.466508e+001,1.439813e+001,-1.128508e+000,3.881562e-001,2.117063e+001,5.781580e+000,3.691171e-001,-2.349040e+001,6.959610e+000,6.623756e+000,-1.062356e+000
'sample27',3.232085e+001,7.245928e+000,3.036559e+001,-6.798229e+000,1.629287e+001,-1.462309e+000,-5.154378e+000,1.927357e+001,3.486983e+000,6.124706e+000,-1.993977e+001,4.379152e-001,1.094799e+001,-2.074100e+000
'sample27',3.369591e+001,1.140398e+001,2.736761e+001,8.462237e-001,1.912038e+001,-3.717968e+000,-5.703249e+000,1.847853e+001,9.546413e-001,4.788539e+000,-1.678060e+001,-8.296776e-002,1.256782e+001,-2.486365e+000
'sample27',3.195434e+001,1.740484e+001,2.787478e+001,1.008477e+001,2.291039e+001,-5.581730e+000,1.491154e+000,1.124974e+001,-1.846827e+000,2.756820e+000,-9.179885e+000,-6.503119e+000,1.593609e+001,1.813645e+000
'sample27',3.023377e+001,2.414010e+001,2.941622e+001,1.970649e+001,2.425765e+001,-2.754981e+000,1.036305e+001,3.445079e+000,-7.538273e+000,-1.501257e+000,-1.952803e+000,-6.482130e+000,1.281655e+001,4.788702e+000
'sample27',2.741779e+001,2.781064e+001,3.235678e+001,2.887449e+001,2.307701e+001,2.090232e-001,1.956975e+001,-9.556134e-001,-1.086373e+001,-2.210278e+000,4.960467e+000,-8.748475e+000,7.573834e+000,5.226243e+000
'sample27',2.647980e+001,2.612705e+001,3.431317e+001,3.450135e+001,2.406361e+001,5.028494e+000,2.075211e+001,-2.450655e+000,-1.687443e+001,2.219377e+000,7.326857e+000,-7.528599e+000,5.933691e+000,2.055168e+000
'sample27',2.344615e+001,2.636069e+001,3.365106e+001,3.520419e+001,2.803271e+001,6.140062e+000,2.106895e+001,-1.157396e+000,-9.236752e+000,3.333682e+000,-6.987273e-001,-8.061863e+000,5.018276e+000,-3.253199e-001
'sample27',2.230435e+001,2.219220e+001,2.996902e+001,2.641302e+001,2.681159e+001,1.057988e+001,2.059662e+001,1.072607e-001,-4.685456e+000,4.280610e+000,-1.187604e+000,-4.181484e+000,6.115409e+000,-1.713024e+000
'sample27',2.022281e+001,1.594786e+001,2.319377e+001,1.490075e+001,2.175123e+001,1.205321e+001,1.474280e+001,6.760366e+000,3.406801e+000,-2.512328e+000,1.630971e-001,-1.209204e+000,9.714216e+000,1.531209e+000
'sample27',1.549639e+001,7.575521e+000,2.051049e+001,6.756512e+000,2.200606e+001,8.241918e+000,1.296355e+001,1.659287e+001,6.795254e+000,-3.185739e+000,4.045116e+000,-7.324632e-001,1.343951e+001,2.311565e+000
'sample27',1.014951e+001,3.742580e+000,1.821365e+001,4.340271e+000,2.166565e+001,4.280598e+000,9.627473e+000,1.947229e+001,8.485850e+000,-4.474869e-001,3.570458e+000,-2.059971e+000,1.354729e+001,2.479227e+000
